
20 , 20, 7661 231573 265296 428324 454094 536022 556038 623845 884397 1051736 1508836 1587859 1663591 1771017 1959567 2012379 2067767 2185910 2244455 2302334 2311814
20 , 20, 52379 475 575 733 1086 1400 1472 1593 1945 2038 2621 2701 2814 2913 2920 3002 3206 3430 4114 4158 4511
20 , 20, 222825 295 320 530 780 1531 1638 1699 1930 2876 3150 3183 3423 3438 3647 3850 4062 4570 4900 5337 5905
20 , 20, 24709 841 22338 25914 29566 36043 59632 92194 97114 105134 116677 129474 135097 142608 160804 169882 175629 196188 203162 217381 239758
20 , 20, 306981 2690 8947 14188 14287 17298 18737 18782 20208 25479 25647 25703 27323 32309 35386 40521 44128 52770 54401 63235 68444
20 , 20, 81397 121 620 814 932 1274 1337 1962 2050 2388 3035 3208 3586 3596 4093 4203 4834 5590 5701 6218 6479
20 , 20, 148335 326 436 733 1400 1594 1855 1914 1945 2038 2110 2112 2176 2566 2701 2814 2920 2960 3233 3422 3430
20 , 20, 252276 15 43 152 177 196 247 281 295 342 343 448 481 483 488 530 573 697 700 702 729
20 , 20, 89123 1485 10083 10651 13894 14615 21647 25600 25644 27805 36935 43130 49411 52206 61125 62498 71393 83189 91466 98247 100303
20 , 20, 130670 575 637 685 774 1086 1481 1594 1606 2074 2280 2621 2701 2751 2814 3191 3200 3263 3307 3931 3934
20 , 20, 1265 16277 21198 21325 60320 63949 84609 85335 89261 96386 110189 122361 123813 138590 138790 143101 151140 156568 190209 216048 221058
20 , 20, 147566 575 637 685 763 774 817 1086 1472 1481 1593 1606 2074 2280 2621 2649 2729 3200 3206 3263 3405
20 , 20, 344377 43 177 196 247 264 281 326 343 430 448 483 488 537 573 575 637 685 697 700 729
20 , 20, 51042 196 789 1610 2004 2690 2712 2833 3340 3360 3891 5214 5715 6156 6204 6681 6837 7744 8754 9574 10474
20 , 20, 393213 769 1000 1095 6616 6878 7860 7866 8137 8764 8771 11098 11958 13160 14845 15080 15833 15914 16883 19460 20421
20 , 20, 306 51451 57665 395704 412893 473767 522355 827896 860537 942507 1026267 1297932 1308503 1329085 1341594 1345188 1360519 1640548 1683900 1820621 1834039
20 , 20, 4641 7392 15304 17754 29429 29739 29880 31120 32378 32643 36957 42128 54954 59908 63385 70270 72949 80132 81104 81588 89151
20 , 20, 225158 1050 1511 4272 10160 14593 15786 20047 21288 29407 30454 33999 46306 46489 48465 49998 51040 51927 53999 58085 60637
20 , 20, 222230 15 448 483 841 907 979 1491 1542 1574 1989 2468 2896 2998 3224 5625 7236 8490 8777 9397 9620
20 , 20, 301446 729 961 2611 3792 4554 7292 8260 11107 12152 14162 16244 22401 22945 27462 29813 38174 38586 40445 42014 42038
20 , 20, 5152 9895 26018 26944 47206 57316 60414 64474 71392 72240 105722 108259 119603 122242 133560 158762 187646 201850 215412 239057 241533
20 , 20, 113244 15 247 281 343 448 483 488 530 702 729 841 907 969 979 1107 1345 1511 1586 1638 1989
20 , 20, 8518 75609 85716 122162 124687 167928 168546 198463 210913 270698 306852 336187 490889 579481 641521 667962 672354 689904 696622 698270 723948
20 , 20, 220373 295 320 1050 1511 1638 1699 1717 1930 2358 2760 2876 3150 3183 3850 4272 4900 5337 6239 6259 6282
20 , 20, 185627 340 812 1437 2696 2761 3494 4051 4411 4855 4924 5251 5767 6679 6845 7193 7655 7854 8135 8983 11654
20 , 20, 11795 7382 83658 91466 101494 103469 105296 106283 108056 128461 131185 141948 145827 159623 162110 200674 219224 223896 240284 241311 242605
20 , 20, 128353 121 342 481 620 814 1274 1337 1491 1542 1962 2050 2611 3035 3204 3208 3376 3468 3586 3596 3792
20 , 10, 328 1057049 1467131 2048512 2720393 4766552 6151908 6852633 7238909 7290009 7397922 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647
20 , 20, 21680 817 2649 2729 4068 4750 7484 11467 12979 13153 13297 14065 14104 14460 16208 19782 20588 25055 25177 25309 26047
20 , 20, 143002 1855 96374 138604 166479 199102 253253 280471 295705 346722 368333 403934 411934 454452 487664 507610 520294 578765 605703 606579 628000
20 , 20, 46841 775 1050 3709 4473 6590 7981 8032 9510 10826 12142 12765 12998 13235 14387 14589 14632 14866 15702 15786 16016
20 , 20, 221481 475 575 637 685 763 774 817 983 1086 1095 1188 1468 1472 1481 1484 1512 1552 1593 1594 1606
20 , 20, 12539 320 11153 34946 74180 90710 96286 159471 209390 216684 221860 240947 265487 336424 343604 353418 388961 390186 424376 427966 444459
20 , 20, 183381 326 436 475 575 637 685 763 774 817 1055 1086 1095 1400 1435 1472 1481 1484 1593 1594 1606
20 , 20, 328447 43 129 152 177 196 247 326 340 391 488 537 573 575 637 685 697 700 729 733 763
20 , 20, 163703 43 152 196 247 281 343 448 483 488 530 702 729 789 841 907 969 979 1060 1107 1108
20 , 20, 8258 4051 6616 16589 23789 26697 27078 34525 35268 37438 45612 48298 49418 53975 55574 67114 74453 98624 115953 116633 124511
20 , 20, 275554 196 264 430 488 789 800 1250 1485 1610 1653 2157 2253 2514 2554 2712 2833 3262 3340 3360 3404
20 , 20, 451768 264 430 775 1050 1511 1610 2157 2554 2760 2807 2833 3340 3404 3709 3733 4272 4408 4731 5710 5715
20 , 20, 13436 2554 8887 9694 12909 12916 13935 16590 19100 21326 21669 22490 23032 35005 35440 37685 39219 40320 41103 41669 44320
20 , 20, 63159 196 488 789 2004 2554 3180 4746 4747 5082 5975 6108 6537 6837 7041 7835 8490 8754 8887 8947 9222
20 , 8, 196379 177446 1431736 2435880 3033784 3935971 5195260 5804488 5952536 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647
20 , 20, 28539 196 2004 2554 5082 6837 8754 8887 9694 10686 11759 12909 12916 13015 13935 14195 15845 15864 16590 18222 19100
20 , 20, 69049 575 685 763 1086 1472 1593 2280 2621 3206 4114 4158 4511 4689 5203 5740 6514 6947 7033 7220 7275
20 , 17, 472 1786816 2834148 4082451 4761279 4988879 5043595 5258519 5550302 6258068 7737916 8101828 8146474 8199485 8223057 8347689 9367228 9404327 2147483647 2147483647 2147483647
20 , 20, 23727 38559 147537 174822 300483 359575 413066 483888 553659 562295 636977 820788 950525 963359 978673 986723 1105962 1115825 1140153 1182475 1186552
20 , 20, 410062 15 43 152 177 196 247 264 281 326 343 356 430 448 483 488 530 537 573 575 637
20 , 20, 5356 1095 3405 5585 12159 20149 36059 58609 104593 120507 123448 138615 160184 162144 169084 186295 209803 219325 234121 250460 309345
20 , 20, 6583 43 789 1060 1108 10474 13646 14230 18737 21549 24274 24458 26529 28400 29317 30426 33933 39774 45368 45783 46096
20 , 20, 1239 10113 14598 14613 25168 78167 108387 148023 201975 257448 259546 265937 274135 303506 313606 420536 497480 500185 526208 529399 547895
20 , 20, 127114 387 7931 8151 9547 10062 11357 13535 14766 16713 19792 21304 26093 26281 30966 31146 32933 37318 39363 40139 40373
20 , 20, 76556 733 1400 1914 1945 2920 3430 3910 4019 5356 5997 6029 7531 7712 9909 10903 13563 14613 15846 18258 18370
20 , 20, 302783 2112 3233 3910 4019 4812 5082 5515 5997 7113 7531 8115 9909 11406 13563 14613 20737 21119 21140 21987 23578
20 , 20, 224900 281 295 320 343 530 775 780 1050 1190 1399 1511 1531 1638 1699 1717 1805 1930 2358 2497 2760
20 , 20, 13277 1594 1606 2751 2890 6878 9338 9851 11339 11587 11689 13844 13988 15701 15720 17366 17726 20560 20691 21391 23629
20 , 20, 145302 129 152 177 391 573 700 769 961 983 1000 1188 1288 1339 1468 1484 1552 1606 1926 1958 1977
20 , 20, 347447 15 43 121 177 196 247 281 295 320 343 448 481 483 488 530 573 620 697 700 729
20 , 20, 426165 775 800 2157 2253 2712 2807 3042 3262 3955 4473 4545 5354 5715 6506 6537 6590 6711 6730 6837 7075
20 , 20, 127913 40224 44730 48325 106283 129578 152023 155298 161838 165662 196566 209747 211039 230684 243988 322702 354276 372516 382098 416051 487710
20 , 20, 57765 43 129 152 177 573 697 700 769 789 961 1000 1060 1108 1288 1339 1610 2128 2468 2662 2690
20 , 20, 388184 43 152 177 342 573 620 702 814 969 983 1060 1108 1274 1288 1339 1345 1468 1487 1552 1586
20 , 20, 279085 196 264 281 326 343 430 448 483 488 530 537 697 700 787 789 800 841 907 979 1055
20 , 20, 189196 475 575 637 685 763 774 817 1086 1095 1472 1481 1484 1593 1594 1606 1617 1669 1808 1926 1958
20 , 20, 255103 817 2280 20570 40091 62957 81546 87183 93169 97148 114867 131440 140203 147085 161033 169109 170293 188432 208031 208721 208956
20 , 20, 186648 15 29 247 340 342 448 481 483 702 729 749 812 841 907 912 969 979 1107 1113 1345
20 , 20, 301917 15 29 43 121 247 340 342 387 448 481 483 620 702 729 749 812 814 841 907 912
20 , 20, 443561 1399 1491 2468 8446 8490 8847 8875 9771 10386 11805 12214 12877 14940 16077 16423 19192 19344 25254 26261 26541
20 , 20, 20334 430 787 4731 5710 6403 6711 6730 8115 8685 8787 9430 10143 10569 11207 11825 12106 12933 13711 14290 15126
20 , 15, 387379 323131 771700 1590192 2202472 2714599 3076313 3539709 6035042 8045269 8640638 9019068 9121068 9258468 9436742 9588293 2147483647 2147483647 2147483647 2147483647 2147483647
20 , 20, 95248 283381 407588 871704 881821 920180 1072304 1113681 1170733 1392851 1399481 1416379 1498413 1520423 1693214 1696086 1727561 1878563 1893923 1946502 1962569
20 , 20, 10335 340 1487 1574 4051 4052 5249 6245 8947 9610 9620 11308 11958 12928 13015 13501 14940 15080 15864 16007 17779
20 , 20, 267607 326 537 733 787 789 1055 1250 1400 1435 1485 1855 1914 1945 2110 2176 2690 2826 2920 3360 3422
20 , 20, 450465 15 43 129 152 177 247 281 295 326 340 342 343 391 436 448 475 483 530 537 573
20 , 20, 450024 340 387 391 812 912 946 1000 1113 1426 1437 1476 1813 1851 1958 2443 2525 2545 2696 2756 2761
20 , 20, 214887 129 340 391 769 812 1000 1113 1426 1437 2545 2662 2696 2761 2763 3494 3715 3940 4051 4118 4229
20 , 20, 161549 488 1610 2554 2712 2833 3042 3183 3262 3340 3404 4272 5354 5715 5975 6108 6156 6204 6537 6837 7041
20 , 20, 179595 129 152 177 326 537 573 575 685 697 700 733 763 787 789 961 983 1055 1108 1188 1250
20 , 20, 326799 43 129 152 177 326 436 537 573 575 637 685 697 700 733 763 769 774 787 817 961
20 , 20, 55502 264 430 800 1250 2157 3733 4731 5710 6506 6711 6730 7075 7382 8087 8685 8787 9396 9430 9854 10083
20 , 20, 154600 340 391 769 812 1000 1437 2545 2696 2763 3364 3715 3940 4051 4411 4855 5504 5767 6398 6679 7193
20 , 20, 94382 196 697 789 1250 1512 1610 2004 2468 2690 2712 2833 3180 3262 3340 3360 3404 3891 4731 4747 4812
20 , 20, 76482 3035 8936 16284 32464 32562 35837 55087 60132 61526 63814 76099 81699 83516 84951 97334 98342 113525 114494 115309 116416
20 , 20, 323254 281 697 1512 1808 2982 4496 4747 5515 7191 7835 8841 9478 9822 10569 10686 13124 13840 14121 14337 15043
20 , 0, 21840 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647
20 , 20, 54119 356 637 774 1481 1914 2110 2176 2514 2621 2701 3191 3200 3263 3448 3910 3931 4019 4852 4869 4940
20 , 20, 272282 340 387 812 1437 1476 1813 1851 2756 2761 3302 3494 4118 4707 4924 5057 5251 5639 5669 5767 6679
20 , 20, 61230 436 637 774 817 1095 1481 2074 2649 2729 2960 3191 3200 3263 3405 3448 3453 3469 3910 3931 4019
20 , 20, 92784 1399 3288 8847 9063 9570 10292 11204 11656 12214 13840 14121 17666 18106 18139 18332 20459 20753 20959 29442 32639
20 , 20, 399648 343 697 3681 4296 4812 5082 5515 7620 7835 8115 9063 9093 9478 10569 10686 11056 11204 11656 13124 13729
20 , 20, 39178 295 1491 1531 1699 1930 2760 3423 3647 3850 3955 5625 6239 6282 6554 9534 9570 10072 10160 10292 10387
20 , 20, 184694 343 530 2690 3681 4570 5214 6402 8947 9063 9938 11204 12396 12539 13015 14188 14287 14790 15864 17072 18737
20 , 20, 73863 702 1107 3819 4229 4811 5936 6468 7176 10628 10676 10916 11359 14702 15059 15606 15677 16883 17625 18526 19374
20 , 20, 102 232279 602794 1000715 1641673 1761549 2624431 2755635 3114102 3502219 4363585 4793924 5530475 5720411 7277499 7884769 9418720 9450871 9731173 9766392 9823668
20 , 20, 277794 196 295 320 488 775 789 1050 1511 1531 1638 1699 1717 1930 2004 2358 2554 2712 2760 2876 3042
20 , 20, 101832 697 1188 1512 2468 3180 3224 4496 4812 4820 5515 6206 7191 7620 8115 8841 8875 10386 10569 13289 13646
20 , 20, 82606 475 575 685 763 1086 1472 1594 1606 1958 2038 2112 2280 2701 2751 2814 2890 2913 3002 3206 3233
20 , 20, 34866 733 1485 21181 24645 39835 42572 44664 47181 47735 48090 48325 48838 49833 50072 51815 59657 60914 63914 66217 68733
20 , 20, 182424 1050 1511 1717 2760 6786 6827 7562 8032 8247 9510 9619 10160 10328 11071 11848 14520 14593 15786 17772 17905
20 , 20, 257906 129 152 177 340 391 763 769 812 969 1000 1108 1288 1339 1437 1552 1606 1739 1958 1977 2128
20 , 20, 40865 14199 26804 45280 45669 66071 75446 90825 123692 127309 132669 138082 156940 171283 184860 201603 215064 216271 217046 218229 218513
20 , 20, 102 204136 253850 512416 534161 800909 816953 1054969 1529193 1714812 1931600 2036248 2970847 3607344 3727086 3985425 4573855 5271542 5437570 5725883 6220628
20 , 20, 266218 29 340 387 749 812 912 932 946 1107 1113 1426 1437 1476 1739 1813 1851 2241 2388 2545 2696
20 , 20, 131628 391 769 1000 4286 10500 14845 15396 15833 15914 18114 19320 19460 21187 26457 28079 28362 29151 29380 30234 32362
20 , 20, 98297 387 814 932 946 1851 2388 2858 2883 3035 3039 3302 3468 3586 4093 4203 4860 5057 5276 5669 6676
20 , 20, 11942 1345 15024 18526 23232 26602 41217 42376 43249 43792 45154 52627 61601 62794 83866 101522 103940 108409 110346 110515 115531
20 , 20, 77331 537 787 983 1188 1250 1468 1512 1552 1669 1926 2128 2934 3360 4496 4554 4584 4812 4820 5457 5515
20 , 20, 115787 436 575 648 733 817 1400 1485 1855 1914 1945 2038 2110 2176 2514 2566 2701 2814 2920 2960 3191
20 , 20, 281159 196 264 326 343 430 488 537 697 733 787 789 800 1055 1250 1400 1435 1485 1512 1610 1638
20 , 20, 366453 43 129 152 177 196 247 264 326 343 356 391 430 436 448 483 488 537 573 575 637
20 , 20, 285738 326 430 436 537 648 697 733 787 789 1055 1250 1400 1435 1485 1512 1594 1610 1617 1669 1808
20 , 0, 24677 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647
20 , 20, 328252 15 29 43 121 152 177 247 281 342 448 481 483 573 620 697 700 702 729 814 841
20 , 20, 41757 13832 17740 18476 18983 25435 31539 31668 37059 38277 44067 48871 55091 56303 66390 66826 67249 69228 70540 71101 73253
20 , 20, 2816 530229 979777 1105599 2165273 2510748 3292550 4042117 4300088 4957603 5496730 5671028 6202481 6629308 7028709 7099315 7250856 7713069 8479814 8909051 8933744
20 , 20, 62262 983 1468 1484 1552 1606 1977 2363 2443 2525 2751 2890 2912 4286 4299 4503 5457 5693 5793 6346 6878
20 , 20, 252639 43 573 729 961 1487 1657 2611 3792 5249 6132 6883 8068 8102 8260 8539 8871 9793 10393 10534 10623
20 , 20, 67034 448 979 1574 9397 9620 9653 10764 17799 22651 22794 23491 25887 32665 33046 34025 38202 39684 39838 40874 44571
20 , 20, 8941 21987 336872 345480 349246 424078 476759 493634 610935 863762 902028 931102 939380 1024287 1146567 1274300 1296241 1393342 1406587 1489464 1490283
20 , 20, 255310 177 573 575 637 685 700 774 817 961 983 1086 1188 1468 1481 1484 1926 2280 2363 2621 2649
20 , 20, 39566 537 787 983 1188 1435 1468 1484 1552 1669 1926 1977 3799 4496 4554 4584 5292 5457 5693 6346 7292
20 , 20, 182755 29 342 387 481 620 702 749 814 912 946 1107 1113 1274 1337 1426 1476 1542 1586 1813 1851
20 , 20, 41899 387 932 946 1274 1962 2050 2388 4093 4203 5669 7303 7482 7737 7931 8101 8151 8315 8936 9547 10062
20 , 20, 174477 247 537 697 700 787 961 1188 1435 1484 1512 1574 1669 1926 2468 2690 2934 2998 3180 3224 3418
20 , 20, 389343 196 264 281 295 320 343 430 488 530 537 697 775 780 787 789 800 1050 1190 1250 1399
20 , 20, 399702 43 129 152 177 247 340 391 448 475 483 573 575 637 685 700 702 729 763 769 774
20 , 20, 431496 43 152 177 247 448 573 575 637 685 700 702 729 774 841 907 961 969 983 1060 1086
20 , 20, 2828 2998 33002 38411 62825 96008 114011 117159 129168 131271 142979 174740 182103 185456 211328 212218 247875 259939 296027 300643 323196
20 , 20, 160552 15 29 121 295 320 342 481 620 749 780 814 932 946 1190 1274 1337 1399 1426 1491 1531
20 , 20, 259834 43 129 152 177 340 391 475 573 685 763 769 961 983 1000 1060 1086 1108 1288 1339 1468
20 , 20, 146873 264 326 430 537 733 787 1055 1250 1400 1435 1485 1945 2826 3404 3422 3733 3799 4314 4456 4584
20 , 20, 22764 2497 6479 18941 20959 32928 34364 39617 49708 52769 53106 65230 75670 85580 92906 97112 106431 106960 107314 109749 122683
20 , 20, 32907 1107 3028 4229 7176 10628 10676 10879 10916 15059 15677 17625 19558 19765 20462 20578 21310 21408 22652 24198 24425
20 , 20, 47443 3910 13563 21119 26661 30811 31555 40084 43865 44972 48263 49787 51345 68710 77668 79114 126544 137935 145835 149633 157874
20 , 20, 260664 129 391 763 769 1000 1095 1472 1593 1606 1958 1977 2074 2443 2662 2729 2751 2763 2890 2912 2913
20 , 20, 166812 1188 1926 2468 3224 3307 4820 8184 8875 9771 10604 11339 13646 13704 13921 14289 14343 14629 14968 15566 15720
20 , 20, 335697 1190 4579 8947 9540 11255 18737 20676 24576 25479 25703 26751 29184 31087 32309 32724 33939 36721 36784 39564 39934
20 , 20, 235230 29 342 387 620 702 749 812 814 912 932 946 969 1107 1113 1274 1345 1426 1437 1476 1586
20 , 20, 146480 5082 7835 9478 10686 13124 14337 22956 31470 36990 39675 45846 46096 53397 54872 55173 58334 62040 62493 65654 66147
20 , 20, 124057 29 121 342 387 481 620 749 814 912 932 946 1274 1337 1476 1813 1851 1962 2050 2388 2611
20 , 20, 18893 43 1060 1108 2885 3358 3418 5504 6005 6398 7114 7584 8523 9717 9771 10393 10500 13646 14428 15566 16489
20 , 20, 236867 356 800 1653 3262 4735 6506 6677 7075 9854 11000 11238 13453 13701 13711 14290 14442 14602 16412 16621 17638
20 , 20, 292363 196 264 430 648 733 789 1250 1485 1610 2110 2157 2176 2514 2833 3340 3360 3404 3422 3441 3733
20 , 20, 115062 356 436 648 733 1400 1485 1653 1914 1945 2038 2110 2176 2514 2566 2701 2814 2920 2960 3430 3441
20 , 20, 11459 43 789 1060 1108 2885 9478 10474 13283 13646 14230 14428 15566 18737 19296 19937 21423 21549 22945 24022 24274
20 , 20, 262144 43 177 326 537 573 575 637 685 697 700 733 774 787 789 961 983 1055 1060 1086 1108
20 , 20, 10563 3028 4570 9938 10459 10848 11562 12575 13840 14188 14287 15653 18139 18985 20036 20734 22230 24565 29271 33357 33939
